year;origin_station;destination_station;origin_city;destination_city;origin_region;destination_region;passengers_millions;service_type;flow_type;source;origin_country_iso;destination_country_iso;emissions_train_g_km;emissions_car_g_km;co2_saved_vs_car_g_km;reduction_vs_car_pct
2023;Bordeaux Saint-Jean;Strasbourg;Bordeaux;Strasbourg;Nouvelle-Aquitaine;Grand Est;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Gare du Nord;Toulouse;Paris;Occitanie;Île-de-France;4.15;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Gare de Lyon;Toulouse;Paris;Occitanie;Île-de-France;4.53;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Saint-Lazare;Toulouse;Paris;Occitanie;Île-de-France;4.25;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Montparnasse;Toulouse;Paris;Occitanie;Île-de-France;3.93;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Est;Toulouse;Paris;Occitanie;Île-de-France;4.2;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Paris Austerlitz;Toulouse;Paris;Occitanie;Île-de-France;3.76;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Lyon Part-Dieu;Toulouse;Lyon;Occitanie;Auvergne-Rhône-Alpes;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Lyon Perrache;Toulouse;Lyon;Occitanie;Auvergne-Rhône-Alpes;1.17;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Marseille Saint-Charles;Toulouse;Marseille;Occitanie;Provence-Alpes-Côte d'Azur;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Lille Flandres;Toulouse;Lille;Occitanie;Hauts-de-France;0.98;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Lille Europe;Toulouse;Lille;Occitanie;Hauts-de-France;1.19;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Bordeaux Saint-Jean;Toulouse;Bordeaux;Occitanie;Nouvelle-Aquitaine;1.17;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Nantes;Toulouse;Nantes;Occitanie;Pays de la Loire;0.98;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Rennes;Toulouse;Rennes;Occitanie;Bretagne;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Toulouse Matabiau;Strasbourg;Toulouse;Strasbourg;Occitanie;Grand Est;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Gare du Nord;Nantes;Paris;Pays de la Loire;Île-de-France;3.76;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Gare de Lyon;Nantes;Paris;Pays de la Loire;Île-de-France;3.83;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Saint-Lazare;Nantes;Paris;Pays de la Loire;Île-de-France;4.79;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Montparnasse;Nantes;Paris;Pays de la Loire;Île-de-France;4.1;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Est;Nantes;Paris;Pays de la Loire;Île-de-France;4.3;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Paris Austerlitz;Nantes;Paris;Pays de la Loire;Île-de-France;4.85;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Lyon Part-Dieu;Nantes;Lyon;Pays de la Loire;Auvergne-Rhône-Alpes;1.0;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Lyon Perrache;Nantes;Lyon;Pays de la Loire;Auvergne-Rhône-Alpes;1.14;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Marseille Saint-Charles;Nantes;Marseille;Pays de la Loire;Provence-Alpes-Côte d'Azur;1.07;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Lille Flandres;Nantes;Lille;Pays de la Loire;Hauts-de-France;1.02;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Lille Europe;Nantes;Lille;Pays de la Loire;Hauts-de-France;1.05;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Bordeaux Saint-Jean;Nantes;Bordeaux;Pays de la Loire;Nouvelle-Aquitaine;1.07;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Toulouse Matabiau;Nantes;Toulouse;Pays de la Loire;Occitanie;0.96;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Rennes;Nantes;Rennes;Pays de la Loire;Bretagne;1.05;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Nantes;Strasbourg;Nantes;Strasbourg;Pays de la Loire;Grand Est;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Gare du Nord;Rennes;Paris;Bretagne;Île-de-France;4.03;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Gare de Lyon;Rennes;Paris;Bretagne;Île-de-France;4.69;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Saint-Lazare;Rennes;Paris;Bretagne;Île-de-France;4.63;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Montparnasse;Rennes;Paris;Bretagne;Île-de-France;4.8;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Est;Rennes;Paris;Bretagne;Île-de-France;4.1;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Paris Austerlitz;Rennes;Paris;Bretagne;Île-de-France;3.8;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Lyon Part-Dieu;Rennes;Lyon;Bretagne;Auvergne-Rhône-Alpes;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Lyon Perrache;Rennes;Lyon;Bretagne;Auvergne-Rhône-Alpes;1.02;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Marseille Saint-Charles;Rennes;Marseille;Bretagne;Provence-Alpes-Côte d'Azur;1.05;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Lille Flandres;Rennes;Lille;Bretagne;Hauts-de-France;0.92;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Lille Europe;Rennes;Lille;Bretagne;Hauts-de-France;0.95;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Bordeaux Saint-Jean;Rennes;Bordeaux;Bretagne;Nouvelle-Aquitaine;0.93;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Toulouse Matabiau;Rennes;Toulouse;Bretagne;Occitanie;0.92;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Nantes;Rennes;Nantes;Bretagne;Pays de la Loire;1.0;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Rennes;Strasbourg;Rennes;Strasbourg;Bretagne;Grand Est;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Gare du Nord;Strasbourg;Paris;Grand Est;Île-de-France;4.5;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Gare de Lyon;Strasbourg;Paris;Grand Est;Île-de-France;4.14;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Saint-Lazare;Strasbourg;Paris;Grand Est;Île-de-France;4.06;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Montparnasse;Strasbourg;Paris;Grand Est;Île-de-France;4.38;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Est;Strasbourg;Paris;Grand Est;Île-de-France;4.12;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Paris Austerlitz;Strasbourg;Paris;Grand Est;Île-de-France;4.69;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Lyon Part-Dieu;Strasbourg;Lyon;Grand Est;Auvergne-Rhône-Alpes;1.06;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Lyon Perrache;Strasbourg;Lyon;Grand Est;Auvergne-Rhône-Alpes;1.21;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Marseille Saint-Charles;Strasbourg;Marseille;Grand Est;Provence-Alpes-Côte d'Azur;0.97;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Lille Flandres;Strasbourg;Lille;Grand Est;Hauts-de-France;0.92;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Lille Europe;Strasbourg;Lille;Grand Est;Hauts-de-France;1.19;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Bordeaux Saint-Jean;Strasbourg;Bordeaux;Grand Est;Nouvelle-Aquitaine;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Toulouse Matabiau;Strasbourg;Toulouse;Grand Est;Occitanie;1.17;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Nantes;Strasbourg;Nantes;Grand Est;Pays de la Loire;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2023;Strasbourg;Rennes;Strasbourg;Rennes;Grand Est;Bretagne;1.03;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Paris Gare de Lyon;Paris;Paris;Île-de-France;Île-de-France;1.04;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Paris Saint-Lazare;Paris;Paris;Île-de-France;Île-de-France;1.13;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Paris Montparnasse;Paris;Paris;Île-de-France;Île-de-France;1.19;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Paris Est;Paris;Paris;Île-de-France;Île-de-France;0.98;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Paris Austerlitz;Paris;Paris;Île-de-France;Île-de-France;1.03;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Lyon Part-Dieu;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;7.74;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Lyon Perrache;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;8.54;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Marseille Saint-Charles;Paris;Marseille;Île-de-France;Provence-Alpes-Côte d'Azur;7.06;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Lille Flandres;Paris;Lille;Île-de-France;Hauts-de-France;8.33;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Lille Europe;Paris;Lille;Île-de-France;Hauts-de-France;7.7;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Bordeaux Saint-Jean;Paris;Bordeaux;Île-de-France;Nouvelle-Aquitaine;5.03;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Toulouse Matabiau;Paris;Toulouse;Île-de-France;Occitanie;4.61;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Nantes;Paris;Nantes;Île-de-France;Pays de la Loire;4.35;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Rennes;Paris;Rennes;Île-de-France;Bretagne;3.87;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare du Nord;Strasbourg;Paris;Strasbourg;Île-de-France;Grand Est;3.82;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Paris Gare du Nord;Paris;Paris;Île-de-France;Île-de-France;0.95;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Paris Saint-Lazare;Paris;Paris;Île-de-France;Île-de-France;1.1;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Paris Montparnasse;Paris;Paris;Île-de-France;Île-de-France;1.07;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Paris Est;Paris;Paris;Île-de-France;Île-de-France;0.99;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Paris Austerlitz;Paris;Paris;Île-de-France;Île-de-France;0.94;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Lyon Part-Dieu;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;9.38;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Lyon Perrache;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;8.78;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Marseille Saint-Charles;Paris;Marseille;Île-de-France;Provence-Alpes-Côte d'Azur;6.52;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Lille Flandres;Paris;Lille;Île-de-France;Hauts-de-France;8.48;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Lille Europe;Paris;Lille;Île-de-France;Hauts-de-France;8.04;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Bordeaux Saint-Jean;Paris;Bordeaux;Île-de-France;Nouvelle-Aquitaine;5.21;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Toulouse Matabiau;Paris;Toulouse;Île-de-France;Occitanie;4.8;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Nantes;Paris;Nantes;Île-de-France;Pays de la Loire;4.69;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Rennes;Paris;Rennes;Île-de-France;Bretagne;4.5;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Gare de Lyon;Strasbourg;Paris;Strasbourg;Île-de-France;Grand Est;3.83;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Paris Gare du Nord;Paris;Paris;Île-de-France;Île-de-France;1.17;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Paris Gare de Lyon;Paris;Paris;Île-de-France;Île-de-France;0.95;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Paris Montparnasse;Paris;Paris;Île-de-France;Île-de-France;1.05;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Paris Est;Paris;Paris;Île-de-France;Île-de-France;1.06;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Paris Austerlitz;Paris;Paris;Île-de-France;Île-de-France;1.09;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Lyon Part-Dieu;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;9.06;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Lyon Perrache;Paris;Lyon;Île-de-France;Auvergne-Rhône-Alpes;7.43;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Marseille Saint-Charles;Paris;Marseille;Île-de-France;Provence-Alpes-Côte d'Azur;5.99;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2024;Paris Saint-Lazare;Lille Flandres;Paris;Lille;Île-de-France;Hauts-de-France;7.77;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
